ts,ms_played,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-05-24 07:41,954,Tum Hi Ho,Mithoon,Aashiqui 2,spotify:track:56zZ48jdyY2oDXHVnwg5Di,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716536465,FALSE
2024-05-24 07:41,944,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Raghav,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")",spotify:track:6IR6mzRO60hnMjNoq8rCPE,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716536466,FALSE
2024-05-24 07:41,3422,Zihaal e Miskin,Javed-Mohsin,Zihaal e Miskin,spotify:track:51DEaelXeJJ6cFFYbX8Hal,fwdbtn,unexpected-exit,FALSE,FALSE,FALSE,1716536469,FALSE
2024-05-24 07:41,54,Heartless,Kanye West,808s & Heartbreak,spotify:track:4EWCNWgDS8707fNSZ1oaA5,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716536474,FALSE
2024-05-24 07:41,3119,BUTTERFLY EFFECT,Travis Scott,ASTROWORLD,spotify:track:6xcJyGpfZbuuiequtnlKt4,fwdbtn,unexpected-exit,FALSE,FALSE,FALSE,1716536475,FALSE
2024-05-24 07:41,56,Rude Boy,Rihanna,Rated R,spotify:track:60jzFy6Nn4M0iD1d94oteF,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716536481,FALSE
2024-05-24 07:41,492,La Isla Bonita,Madonna,True Blue,spotify:track:0NJdtoQ3RX5ckBjJlNXhlP,fwdbtn,backbtn,FALSE,TRUE,FALSE,1716536485,FALSE
2024-05-24 07:45,222684,Rude Boy,Rihanna,Rated R,spotify:track:60jzFy6Nn4M0iD1d94oteF,backbtn,trackdone,FALSE,FALSE,FALSE,1716536487,FALSE
2024-05-24 10:06,30239,La Isla Bonita,Madonna,True Blue,spotify:track:0NJdtoQ3RX5ckBjJlNXhlP,trackdone,unexpected-exit,FALSE,FALSE,FALSE,1716536720,FALSE
2024-05-24 10:31,234345,Magic | Coke Studio Bharat,Diljit Dosanjh,Magic | Coke Studio Bharat,spotify:track:4BsLcWv5zyE69A1K5tY9CO,remote,trackdone,FALSE,FALSE,FALSE,1716546459,FALSE
2024-05-24 20:22,30018,Kinni Kinni,Diljit Dosanjh,Ghost,spotify:track:3F3ZuXYFXGM1V6pk3b3zmi,trackdone,unexpected-exit,FALSE,FALSE,FALSE,1716546694,FALSE
2024-05-24 20:26,234297,Magic | Coke Studio Bharat,Diljit Dosanjh,Magic | Coke Studio Bharat,spotify:track:4BsLcWv5zyE69A1K5tY9CO,remote,trackdone,FALSE,FALSE,FALSE,1716582173,FALSE
2024-05-24 20:31,279194,Shape Of My Heart,Sting,Ten Summoner's Tales,spotify:track:6CKoWCWAqEVWVjpeoJXyNH,trackdone,trackdone,FALSE,FALSE,FALSE,1716582408,FALSE
2024-05-24 20:34,160071,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Greatest,spotify:track:3mRM4NM8iO7UBqrSigCQFH,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716582688,FALSE
2024-05-24 20:34,30069,Family Matters,Drake,Family Matters,spotify:track:1wFFFzJ5EsKbBWZriAcubN,fwdbtn,trackdone,FALSE,FALSE,FALSE,1716582848,FALSE
2024-05-25 12:40,18958,Flower,Pari Pandher,Welcome To Punjab,spotify:track:3KFheLtGom9wgSIgxTifgd,remote,endplay,FALSE,TRUE,FALSE,1716640790,FALSE
2024-05-25 12:43,201224,In - Laws,Pari Pandher,1996,spotify:track:68TrrONY85bBBJwv44Kf1c,clickrow,trackdone,FALSE,FALSE,FALSE,1716640810,FALSE
2024-05-25 12:45,145593,Throughout India,Pari Pandher,Throughout India,spotify:track:7j1DG6gSjOJGlJfxlzrERW,trackdone,trackdone,FALSE,FALSE,FALSE,1716640980,FALSE
2024-05-25 12:48,155852,Malwain,Pari Pandher,1996,spotify:track:0p5qFQmghBRG73G0yJV0mz,trackdone,trackdone,FALSE,FALSE,FALSE,1716641126,FALSE
2024-05-25 12:50,157456,Countless,Pari Pandher,1996,spotify:track:2oYO9IRcDMHPV11yZLtiaO,trackdone,trackdone,FALSE,FALSE,FALSE,1716641282,FALSE
2024-05-25 12:53,191222,96 Flow,Pari Pandher,1996,spotify:track:4lxIruC8Um44SeD2EzZINz,trackdone,trackdone,FALSE,FALSE,FALSE,1716641440,FALSE
2024-05-25 12:54,46723,Malwain,Pari Pandher,1996,spotify:track:0p5qFQmghBRG73G0yJV0mz,trackdone,unexpected-exit,FALSE,FALSE,FALSE,1716641632,FALSE
2024-05-25 12:54,1394,Like That,Future,WE DON'T TRUST YOU,spotify:track:5M2KX4eOJLWlPdjV1UPwzS,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716641680,FALSE
2024-05-25 12:54,1862,One Dance,Drake,Views,spotify:track:1zi7xx7UVEFkmKfv06H8x0,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716641682,FALSE
2024-05-25 12:54,2004,Father Stretch My Hands Pt. 1,Kanye West,The Life Of Pablo,spotify:track:4KW1lqgSr8TKrvBII0Brf8,fwdbtn,unexpected-exit,FALSE,FALSE,FALSE,1716641683,FALSE
2024-05-25 12:54,561,Summer High,AP Dhillon,Summer High,spotify:track:1aL9518P5G72N92b48tuKw,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716641686,FALSE
2024-05-25 12:54,1026,Admirin' You (feat. Preston Pablo),Karan Aujla,Making Memories,spotify:track:6ygiy70ujkNOYXM1tQuMNe,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716641687,FALSE
2024-05-25 12:54,1196,Tension,NIJJAR,Tension,spotify:track:5BiCYKBlTz7ikVSSacBzIm,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716641688,FALSE
2024-05-25 12:54,1189,Kinni Kinni,Diljit Dosanjh,Ghost,spotify:track:3F3ZuXYFXGM1V6pk3b3zmi,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716641690,FALSE
2024-05-25 12:54,922,Amplifier,Imran Khan,Unforgettable,spotify:track:3f8t2LZGYtdNQh8SNEiZcG,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716641691,FALSE
2024-05-25 12:54,1193,White Brown Black,Avvy Sra,White Brown Black,spotify:track:3nKQrVVlwbAQSnFbgZWdN0,fwdbtn,backbtn,FALSE,TRUE,FALSE,1716641692,FALSE
2024-05-25 12:58,232796,Amplifier,Imran Khan,Unforgettable,spotify:track:3f8t2LZGYtdNQh8SNEiZcG,backbtn,trackdone,FALSE,FALSE,FALSE,1716641693,FALSE
2024-05-25 13:01,175821,White Brown Black,Avvy Sra,White Brown Black,spotify:track:3nKQrVVlwbAQSnFbgZWdN0,trackdone,trackdone,FALSE,FALSE,FALSE,1716641926,FALSE
2024-05-25 13:01,10209,Talja,Jassa Dhillon,Above All,spotify:track:1E4BrvZRKjcrfCkQS1iDfj,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716642102,FALSE
2024-05-25 13:02,1377,"Mauja Hi Mauja (From ""Jab We Met"")",Pritam,Brilliant Melodist Pritam,spotify:track:2mTFrtswcKRUAC6rwoW63X,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716642120,FALSE
2024-05-25 13:02,488,Kinni Kinni,Diljit Dosanjh,Ghost,spotify:track:3F3ZuXYFXGM1V6pk3b3zmi,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716642122,FALSE
2024-05-25 13:02,1244,"Nain Ta Heere (From ""Jugjugg Jeeyo"")",Guru Randhawa,"Nain Ta Heere (From ""Jugjugg Jeeyo"")",spotify:track:3NpbGCDrcQTERaZb5dHhd3,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716642123,FALSE
2024-05-25 13:02,1223,Bewafa,Imran Khan,Unforgettable,spotify:track:2sHHVNvfUlegjyhJpRzJjX,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716642124,FALSE
2024-05-25 13:06,260513,Balle Balle,Sukhbir,Gal Ban Gayee,spotify:track:1PLsTkbs6MDSpIKxwo5lzf,fwdbtn,trackdone,FALSE,FALSE,FALSE,1716642125,FALSE
2024-05-25 13:10,224009,Pasoori,Shae Gill,Pasoori,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,trackdone,trackdone,FALSE,FALSE,FALSE,1716642386,FALSE
2024-05-25 13:14,254244,Brown Munde,AP Dhillon,Brown Munde,spotify:track:58f4twRnbZOOVUhMUpplJ4,trackdone,trackdone,FALSE,FALSE,FALSE,1716642610,FALSE
2024-05-25 13:18,214517,Admirin' You (feat. Preston Pablo),Karan Aujla,Making Memories,spotify:track:6ygiy70ujkNOYXM1tQuMNe,trackdone,trackdone,FALSE,FALSE,FALSE,1716642865,FALSE
2024-05-25 13:21,189662,East Side Flow,Sidhu Moose Wala,East Side Flow,spotify:track:0wGrTrI43CKmfzbFNNhftb,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716643080,FALSE
2024-05-25 13:21,190158,Lalkara,Diljit Dosanjh,Ghost,spotify:track:2oenSXLDbWVaaL7QjSGYj5,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716643270,FALSE
2024-05-25 13:21,1250,Dhol Jageero Da,Panjabi MC,Dhol Jageero Da,spotify:track:3THyCpywXqlelZEERK2RlO,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716643271,FALSE
2024-05-25 13:21,754,OH HO HO HO (Original Song),Sukhbir,OH HO HO HO (Original Song),spotify:track:3NpNTYETMcXspfs8hE8T7h,fwdbtn,backbtn,FALSE,TRUE,FALSE,1716643272,FALSE
2024-05-25 13:24,184704,Dhol Jageero Da,Panjabi MC,Dhol Jageero Da,spotify:track:3THyCpywXqlelZEERK2RlO,backbtn,trackdone,FALSE,FALSE,FALSE,1716643273,FALSE
2024-05-25 13:30,367657,OH HO HO HO (Original Song),Sukhbir,OH HO HO HO (Original Song),spotify:track:3NpNTYETMcXspfs8hE8T7h,trackdone,trackdone,FALSE,FALSE,FALSE,1716643459,FALSE
2024-05-25 13:33,188400,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",Jasmine Sandlas,"Illegal Weapon 2.0 (From ""Street Dancer 3D"")",spotify:track:5fXslGZPI5Cco6PKHzlSL3,trackdone,trackdone,FALSE,FALSE,FALSE,1716643827,FALSE
2024-05-25 13:35,117598,09:45,Prabh Singh,09:45,spotify:track:6c4Po8zyQjB4cR5XgLhcGb,trackdone,trackdone,FALSE,FALSE,FALSE,1716644015,FALSE
2024-05-25 13:39,227423,Winning Speech,Karan Aujla,Winning Speech,spotify:track:3FqtduiaqnFYvBgKuc6QWQ,trackdone,trackdone,FALSE,FALSE,FALSE,1716644133,FALSE
2024-05-25 13:42,170207,No Love,Shubh,No Love,spotify:track:08Isz2ETWSBhvIl8UpKYsp,trackdone,trackdone,FALSE,FALSE,FALSE,1716644361,FALSE
2024-05-25 13:44,160601,Ma Belle,AP Dhillon,Ma Belle,spotify:track:3D0pmiK3zyF9PudyJ8mkor,trackdone,trackdone,FALSE,FALSE,FALSE,1716644531,FALSE
2024-05-25 13:48,480,Magic | Coke Studio Bharat,Diljit Dosanjh,Magic | Coke Studio Bharat,spotify:track:4BsLcWv5zyE69A1K5tY9CO,remote,endplay,FALSE,TRUE,FALSE,1716644902,FALSE
2024-05-25 13:52,234299,Magic | Coke Studio Bharat,Diljit Dosanjh,Magic | Coke Studio Bharat,spotify:track:4BsLcWv5zyE69A1K5tY9CO,clickrow,trackdone,FALSE,FALSE,FALSE,1716644903,FALSE
2024-05-25 13:57,307958,(Don't Fear) The Reaper,Blue Öyster Cult,Agents Of Fortune,spotify:track:5QTxFnGygVM4jFQiBovmRo,trackdone,trackdone,TRUE,FALSE,FALSE,1716645138,FALSE
2024-05-25 13:57,30222,Cheri Cheri Lady,Modern Talking,Let's Talk About Love,spotify:track:2aEuA8PSqLa17Y4hKPj5rr,trackdone,trackdone,TRUE,FALSE,FALSE,1716645446,FALSE
2024-05-25 14:05,258204,Khalasi | Coke Studio Bharat,Aditya Gadhvi,Khalasi | Coke Studio Bharat,spotify:track:5LSAafg2oH9YPgf3EG17iw,trackdone,trackdone,TRUE,FALSE,FALSE,1716645673,FALSE
2024-05-25 14:08,202599,Dynamite,Taio Cruz,The Rokstarr Hits Collection,spotify:track:2CEgGE6aESpnmtfiZwYlbV,trackdone,trackdone,TRUE,FALSE,FALSE,1716645931,FALSE
2024-05-25 14:11,180192,Airplanes (feat. Hayley Williams of Paramore),B.o.B,R&B,spotify:track:617xCVhCgPZwyJo7zLqr7R,trackdone,trackdone,TRUE,FALSE,FALSE,1716646134,FALSE
2024-05-25 14:14,179495,The Imperial March (Darth Vader's Theme),John Williams,Star Wars: The Empire Strikes Back,spotify:track:2bw4WgXyXP90hIex7ur58y,trackdone,trackdone,TRUE,FALSE,FALSE,1716646314,FALSE
2024-05-25 14:22,433821,Doppler,Charlotte de Witte,Formula EP,spotify:track:7J2ZnqSaDNijHboyFFkwpV,trackdone,trackdone,TRUE,FALSE,FALSE,1716646494,FALSE
2024-05-25 14:26,240795,Promiscuous,Nelly Furtado,Loose,spotify:track:2gam98EZKrF9XuOkU13ApN,trackdone,trackdone,TRUE,FALSE,FALSE,1716646930,FALSE
2024-05-25 14:30,243033,Titanium (Megan's V3rsion),Sia,Titanium (Megan's V3rsion),spotify:track:4DtKD1Ftxh2wfxjSdGv4g7,trackdone,trackdone,TRUE,FALSE,FALSE,1716647171,FALSE
2024-05-25 14:34,237766,Borderline,Tame Impala,The Slow Rush,spotify:track:5hM5arv9KDbCHS0k9uqwjr,trackdone,trackdone,TRUE,FALSE,FALSE,1716647414,FALSE
2024-05-25 14:38,242498,SexyBack (feat. Timbaland),Justin Timberlake,FutureSex/LoveSounds,spotify:track:0O45fw2L5vsWpdsOdXwNAR,trackdone,trackdone,TRUE,FALSE,FALSE,1716647652,FALSE
2024-05-25 14:41,218687,Come As You Are,Nirvana,Nevermind,spotify:track:2RsAajgo0g7bMCHxwH3Sk0,trackdone,trackdone,TRUE,FALSE,FALSE,1716647895,FALSE
2024-05-25 14:42,5512,Remains,Volker Bertelmann,All Quiet On The Western Front (Soundtrack from the Netflix Film),spotify:track:3jgJdyQg66mgV5jPSJMHYq,trackdone,fwdbtn,TRUE,TRUE,FALSE,1716648114,FALSE
2024-05-25 14:42,6775,Around the World,Daft Punk,Homework,spotify:track:1pKYYY0dkg23sQQXi0Q5zN,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1716648120,FALSE
2024-05-25 14:42,499,Now We Are Free,Hans Zimmer,Gladiator: 20th Anniversary Edition,spotify:track:6k41naacsmD4L3i9AzCFom,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1716648122,FALSE
2024-05-25 14:45,225961,Side To Side,Ariana Grande,Dangerous Woman,spotify:track:44ONERBHALxftQNWq6dmyd,fwdbtn,trackdone,TRUE,FALSE,FALSE,1716648123,FALSE
2024-05-25 14:49,240332,Especially in Michigan,Red Hot Chili Peppers,Stadium Arcadium,spotify:track:1ylzYcU6FGnuBqqdqqH7QL,trackdone,trackdone,TRUE,FALSE,FALSE,1716648350,FALSE
2024-05-25 14:53,236180,Fireball (feat. John Ryan),Pitbull,Globalization,spotify:track:4Y7XAxTANhu3lmnLAzhWJW,trackdone,trackdone,TRUE,FALSE,FALSE,1716648590,FALSE
2024-05-25 14:56,135766,Father Stretch My Hands Pt. 1,Kanye West,The Life Of Pablo,spotify:track:4KW1lqgSr8TKrvBII0Brf8,trackdone,trackdone,TRUE,FALSE,FALSE,1716648827,FALSE
2024-05-25 14:59,30182,Hostel,Sharry Mann,Hostel,spotify:track:2xQYaf0wcBb8PQeY39uRBS,trackdone,trackdone,TRUE,FALSE,FALSE,1716649165,FALSE
2024-05-25 14:59,201354,Break Your Heart,Taio Cruz,The Rokstarr Hits Collection,spotify:track:7ElF5zxOwYP4qVSWVvse3W,trackdone,trackdone,TRUE,FALSE,FALSE,1716648963,FALSE
2024-05-25 15:08,192391,Tambourine,Eve,Tambourine,spotify:track:1U16aNzvnlfARgjWXjKmQj,trackdone,trackdone,TRUE,FALSE,FALSE,1716649488,FALSE
2024-05-25 15:11,223911,Pasoori,Shae Gill,Pasoori,spotify:track:7lvDsmTRXFE3dK4OjvRiWB,trackdone,trackdone,TRUE,FALSE,FALSE,1716649680,FALSE
2024-05-25 15:20,2249,Without Me,Eminem,The Eminem Show,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,remote,fwdbtn,FALSE,TRUE,FALSE,1716650403,FALSE
2024-05-25 15:20,124435,Father Stretch My Hands Pt. 1,Kanye West,The Life Of Pablo,spotify:track:4KW1lqgSr8TKrvBII0Brf8,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716650406,FALSE
2024-05-25 15:23,178774,Otis,JAY-Z,Watch The Throne,spotify:track:14I61w6cyYUHiV2n28IYdP,fwdbtn,trackdone,FALSE,FALSE,FALSE,1716650408,FALSE
2024-05-25 15:25,143466,Ambition For Cash,Key Glock,Yellow Tape 2,spotify:track:4mIHgQ3ofK2RK34UdbqMbe,trackdone,trackdone,FALSE,FALSE,FALSE,1716650587,FALSE
2024-05-25 15:30,273966,Not Like Us,Kendrick Lamar,Not Like Us,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,trackdone,trackdone,FALSE,FALSE,FALSE,1716650731,FALSE
2024-05-25 15:30,49035,Ric Flair Drip (with Metro Boomin),Offset,Without Warning,spotify:track:7sO5G9EABYOXQKNPNiE9NR,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716651005,FALSE
2024-05-25 15:30,49812,The Real Slim Shady,Eminem,The Marshall Mathers LP,spotify:track:3yfqSUWxFvZELEM4PmlwIR,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716651055,FALSE
2024-05-25 15:30,2333,Can't Tell Me Nothing,Kanye West,Graduation,spotify:track:0mEdbdeRFQwBhN4xfyIeUM,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716651056,FALSE
2024-05-25 15:30,2274,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,Thats What They All Say,spotify:track:0ZLuW8uOXdFNWcI40C0OC2,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716651058,FALSE
2024-05-25 15:31,3119,euphoria,Kendrick Lamar,euphoria,spotify:track:77DRzu7ERs0TX3roZcre7Q,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716651059,FALSE
2024-05-25 15:38,717108,Family Matters,Drake,Family Matters,spotify:track:1wFFFzJ5EsKbBWZriAcubN,fwdbtn,trackdone,FALSE,FALSE,FALSE,1716651063,FALSE
2024-05-25 15:42,248134,Not Afraid,Eminem,Recovery,spotify:track:7Ie9W94M7OjPoZVV216Xus,trackdone,trackdone,FALSE,FALSE,FALSE,1716651521,FALSE
2024-05-25 15:45,148625,Camelot,NLE Choppa,Top Shotta,spotify:track:44sYqNBttbXNxya33FJ3Dj,trackdone,trackdone,FALSE,FALSE,FALSE,1716651769,FALSE
2024-05-26 06:46,30257,Softly,Karan Aujla,Making Memories,spotify:track:0YQJoDL6f46J0n1rOVkpxJ,trackdone,unexpected-exit,TRUE,FALSE,FALSE,1716649905,FALSE
2024-05-26 06:46,30058,Peli Waar,Imran Khan,Unforgettable,spotify:track:1dvO5GLEyQNjYsLevqBITu,trackdone,unexpected-exit,FALSE,FALSE,FALSE,1716644692,FALSE
2024-05-26 06:46,30121,POWER,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,trackdone,unexpected-exit,FALSE,FALSE,FALSE,1716651918,FALSE
2024-05-26 06:57,3119,"Mauja Hi Mauja (From ""Jab We Met"")",Pritam,Brilliant Melodist Pritam,spotify:track:2mTFrtswcKRUAC6rwoW63X,remote,fwdbtn,FALSE,TRUE,FALSE,1716706632,FALSE
2024-05-26 06:57,723,Kinni Kinni,Diljit Dosanjh,Ghost,spotify:track:3F3ZuXYFXGM1V6pk3b3zmi,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706648,FALSE
2024-05-26 06:57,749,"Morni Banke (From ""Badhaai Ho"")",Guru Randhawa,High Rated Gabru - Guru Randhawa,spotify:track:5x3K3Ld54TtkYKdQvrFOV3,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706649,FALSE
2024-05-26 06:57,1240,Attraction,Sukha,Attraction,spotify:track:0biuGbhZwYnuUwMOi4fvaN,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706650,FALSE
2024-05-26 06:57,967,Bewafa,Imran Khan,Unforgettable,spotify:track:2sHHVNvfUlegjyhJpRzJjX,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706651,FALSE
2024-05-26 06:57,1753,Tareefan,Karan Aujla,Street Dreams,spotify:track:2Oj9fYVgSyJ2LlGs1WTf3P,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706652,FALSE
2024-05-26 06:57,481,Illegal Weapon,Garry Sandhu,Illegal Weapon,spotify:track:3Oe3VdPn6rAueriQvFhCBA,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706654,FALSE
2024-05-26 06:57,466,Pagol,Deep Jandu,Pagol,spotify:track:7MpfARGQRFqZxHEWLBjDkx,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706655,FALSE
2024-05-26 06:57,658,G.O.A.T.,Diljit Dosanjh,G.O.A.T.,spotify:track:46QbY78ha62aiu6gBgC7lS,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706656,FALSE
2024-05-26 06:57,661,Insane,AP Dhillon,Insane,spotify:track:3UhmuWcFaLS3AO3kI9ynQ2,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706657,FALSE
2024-05-26 06:57,1022,Rubicon Drill,Laddi Chahal,Forever,spotify:track:03yKEFruN3BS2coglBtt2N,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706659,FALSE
2024-05-26 06:57,766,Aaja We Mahiya,Imran Khan,Unforgettable,spotify:track:5MoJ3MVKGGf25LxrFoxDSK,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706660,FALSE
2024-05-26 06:57,30040,Gal Ban Gayee,Sukhbir,Gal Ban Gayee,spotify:track:27pjWa8tPUEIRQ51shRErq,fwdbtn,trackdone,FALSE,FALSE,FALSE,1716706661,FALSE
2024-05-26 07:01,2076,Bijlee Bijlee,Harrdy Sandhu,Bijlee Bijlee,spotify:track:1iZLpuGMr4tn1F5bZu32Kb,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706908,FALSE
2024-05-26 07:01,5750,Koi Si,Afsana Khan,Koi Si,spotify:track:26ku8sJ1rV2gQAEuNs38X6,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716706911,FALSE
2024-05-26 07:03,157690,Do You Know,Diljit Dosanjh,In Love With Diljit Dosanjh,spotify:track:3kKfPlamJ5CO6j9tA4RdyS,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706917,FALSE
2024-05-26 07:03,1059,Jaani Tera Naa,Sunanda Sharma,Jaani Tera Naa,spotify:track:6tkNEWu4xnu4iVSkjVU0Jo,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716706999,FALSE
2024-05-26 07:03,4384,On Top,Karan Aujla,On Top,spotify:track:4SJMuaIYcBS8ke96lDYOsw,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707000,FALSE
2024-05-26 07:06,273126,Ni Nachleh,Imran Khan,Ni Nachleh - EP,spotify:track:3SD8oMB8EILWKBm3rcsz94,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707004,FALSE
2024-05-26 07:06,12689,SPAIN,Jassa Dhillon,VIBIN,spotify:track:4ZVtid5khBfDx6Co0vTUE6,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707188,FALSE
2024-05-26 07:07,56913,Kina Chir,The PropheC,The Lifestyle,spotify:track:6XPmY4hIb1RGRyNuq0UBsl,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707201,FALSE
2024-05-26 07:07,147481,Billian Billian,Guri,Billian Billian,spotify:track:1FdbP9ZAcqQnOcda55boaL,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707240,FALSE
2024-05-26 07:07,89681,Magic | Coke Studio Bharat,Diljit Dosanjh,Magic | Coke Studio Bharat,spotify:track:4BsLcWv5zyE69A1K5tY9CO,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707243,FALSE
2024-05-26 07:09,244853,Never Fold,Sidhu Moose Wala,No Name,spotify:track:3JkVYvxNoGf2HCWJo61462,fwdbtn,trackdone,FALSE,FALSE,FALSE,1716707246,FALSE
2024-05-26 07:09,6833,Jee Ni Lagda,Karan Aujla,Making Memories,spotify:track:1Er6TEtbyuW1b9QtBVkggD,trackdone,fwdbtn,FALSE,TRUE,FALSE,1716707386,FALSE
2024-05-26 07:09,6833,Bounce Billo,Imran Khan,Unforgettable,spotify:track:7lvE6oydSI0lipLkUD1eoq,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707393,FALSE
2024-05-26 07:09,757,Daru Badnaam,Param Singh,Daru Badnaam,spotify:track:2TzyJEUfWHGRsk3r6Emvbk,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707394,FALSE
2024-05-26 07:09,1491,Minna Minna,Garry Sandhu,Minna Minna,spotify:track:49rrYj1T9nrREoyEcia3mg,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707396,FALSE
2024-05-26 07:09,1218,Aam Jahe Munde,Parmish Verma,Aam Jahe Munde,spotify:track:32VAw8DL9ixX5XSW2VLcZ4,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707397,FALSE
2024-05-26 07:10,978,Lemonade,Diljit Dosanjh,Drive Thru,spotify:track:3ZGJhN4unVspOqpwGvUL2W,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707398,FALSE
2024-05-26 07:10,957,Desi Kalakaar,Yo Yo Honey Singh,Desi Kalakaar,spotify:track:7m4CgL81VVIHaaiSxyH922,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707400,FALSE
2024-05-26 07:10,1214,Yaad,Jassa Dhillon,Yaad,spotify:track:0CTLV9Fr5CEkvhqmBjvEIU,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707401,FALSE
2024-05-26 07:10,1507,Bitch I'm Back,Sidhu Moose Wala,Moosetape,spotify:track:2mKvEIvd912eg3FZ8WamMS,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707402,FALSE
2024-05-26 07:10,1772,Ykwim,Karan Aujla,Ykwim,spotify:track:6qS40yL7kXVoChI8SSCQIQ,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707403,FALSE
2024-05-26 07:10,3292,MVP,Shubh,MVP,spotify:track:5BQePe9rcCJozHK3oPayYk,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707405,FALSE
2024-05-26 07:10,80918,Afterhours,Bir,Afterhours,spotify:track:7o1SDLghDwMc4OW3rKakVt,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1716707408,FALSE
2024-05-26 07:10,10438,Born to Shine,Diljit Dosanjh,G.O.A.T.,spotify:track:4XxfOvudrnBRdlgzEaq1sd,fwdbtn,unexpected-exit,FALSE,FALSE,FALSE,1716707409,FALSE
